Language_ID,Text_ID,Sentence_Number,ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,OTC_ID,LGR_Conformance,Abbreviations
jama1261,12_Maiko,36,jama1261a-12_Maiko-a36,"Batise batise mari nebona batise wati kane, batise mari nematamonaka fahi.",batise	batise	mari	na-hibona	batise	wati	ka-ne	batise	mari	na-himata-mona-ka	fahi,3SG.POSS.uncle(M)	3SG.POSS.uncle(M)	offer_a_feast_to	AUX-INT.M	3SG.POSS.uncle(M)	go_after	COMIT-AUX.M	3SG.POSS.uncle(M)	offer_a_feast_to	AUX-FP.N.M-REP.M-DECL.M	then,He planned to offer a feast to his uncle. He offered a feast to his uncle.,,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""AUX"": ""auxiliary"", ""INT"": ""intentive"", ""COMIT"": ""comitative"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,12_Maiko,37,jama1261a-12_Maiko-a37,Me mari hinematamonane me tafe siwa kanebonaha.,me	mari	hi-na-himata-mona-ne	me	tafe	siwa	ka-na-hibona-ha,3PL.S	offer_a_feast_to	OC-AUX-FP.N.M-REP.M-BKG.M	3PL.POSS	food.F	play	COMIT-AUX-INT.M-DU.P,They gave him a feast. He ate all their food.,,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""OC"": ""O-construction marker"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""BKG"": ""backgrounding"", ""POSS"": ""possessor/possessor marker"", ""COMIT"": ""comitative"", ""INT"": ""intentive"", ""DU"": ""dual""}"
jama1261,12_Maiko,38,jama1261a-12_Maiko-a38,E tamara nabati totoka tera e nafira e nafiharo.,ee	tama-ra	nabati	to-to-ka	tee-ra	ee	nafi-ra	ee	nafi-haaro,1IN.S	be_many-NEG	stomach	DU.P-away-go	HAB-NEG.F	1IN.S	be_big-NEG.F	1IN.S	be_big-IP.E.F,One person normally doesn't have such a big stomach.,,jama1261a,WORD_ALIGNED,"{""IN"": ""inclusive"", ""NEG"": ""negative"", ""DU"": ""dual"", ""HAB"": ""habitual"", ""IP"": ""immediate past""}"
jama1261,12_Maiko,39,jama1261a-12_Maiko-a39,"Faya aba me me kawarikima me ha hine, Abise abise.",faya	aba	me	me	ka-waa-ri-kima	me	haa	hi-ne	abise	abise,so	fish(M)	3PL.O	3PL.S	COMIT-cook-raised_surface-two.F	3PL.S	call	OC-AUX.M	uncle(M)	uncle(M),"They cooked two pots of fish. They called him. ""Uncle, uncle.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""COMIT"": ""comitative"", ""OC"": ""O-construction marker"", ""AUX"": ""auxiliary""}"
jama1261,12_Maiko,40,jama1261a-12_Maiko-a40,Hiii ati nematamonane.,ati	na-himata-mona-ne,say	AUX-FP.N.M-REP.M-BKG.M,"""Yes?"" he said.",,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""BKG"": ""backgrounding""}"
jama1261,12_Maiko,41,jama1261a-12_Maiko-a41,Abise aba tikabebonaha.,abise	aba	ti-kaba-hibona-ha,uncle(M)	fish(M)	2SG.S-eat-INT.M-DU.P,"""Uncle, fish for you to eat.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""INT"": ""intentive"", ""DU"": ""dual""}"
jama1261,12_Maiko,42,jama1261a-12_Maiko-a42,Aba tikabebona homa hari.,aba	ti-kaba-hibona	homa	haari,fish(M)	2SG.S-eat-INT.M	lie_on_ground.CONT.M	that_one.M,"""There is fish for you to eat on a leaf there.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""INT"": ""intentive"", ""CONT"": ""continuative""}"
jama1261,12_Maiko,43,jama1261a-12_Maiko-a43,"Ee, hiwa homa fahi.",ee	hiwa	homa	fahi,yes	only.M	lie_on_ground.CONT.M	there,"""Right, let it lie there.""",,jama1261a,WORD_ALIGNED,"{""CONT"": ""continuative""}"
jama1261,12_Maiko,44,jama1261a-12_Maiko-a44,Aawa oba.,a-awa	o--ba,DU.P-see	1SG.S--FUT,"""I will take a look at it.""",,jama1261a,WORD_ALIGNED,"{""DU"": ""dual"", ""SG"": ""singular"", ""FUT"": ""future""}"
jama1261,12_Maiko,45,jama1261a-12_Maiko-a45,"Faya aba me, aba me me sawa hina me, aba me kabi oharibanoho, tesene watarari.",faya	aba	me	aba	me	me	sawa	hi-na	me	aba	me	kabi	ohari-hiba-no-ho	tesene	wata-ra-haari,so	fish(M)	3PL	fish(M)	3PL.O	3PL.S	serve	OC-AUX.F	3PL.O	fish(M)	3PL.O	eat.NFIN	be_alone-FUT.M-IP.N.M-DU.P	companion.M	exist-NEG-IP.E.M,They served the fish. He ate the fish all by himself. He didn't have any companion.,,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""OC"": ""O-construction marker"", ""AUX"": ""auxiliary"", ""NFIN"": ""non-finite"", ""FUT"": ""future"", ""IP"": ""immediate past"", ""DU"": ""dual"", ""NEG"": ""negative""}"
jama1261,12_Maiko,46,jama1261a-12_Maiko-a46,"Aba me kabe sari fawawaha, Yiwa yoro naro fa.",aba	me	kabe	sahari	fawa-waha	yiwa	yoro	na-haaro	faa,fish(M)	3PL.O	eat.M	broth	drink-change.LIST	pot(F)	stand	AUX-look.F	that,"He ate the fish. He drank the broth, too. ""There are the two empty pots.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""LIST"": ""list construction"", ""AUX"": ""auxiliary""}"
jama1261,12_Maiko,47,jama1261a-12_Maiko-a47,Okomi.,o-to-ka-mi,1SG.S-away-go-back.NOM.F,"""I'm going home.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""NOM"": ""nominative""}"
jama1261,12_Maiko,48,jama1261a-12_Maiko-a48,Hinaka aba me tone tokahomakosakani ahi.,hinaka	aba	me	tone	to-ka-homa-kosa-kani	ahi,3SG.POSS	fish(M)	3PL.POSS	bone	CH-COMIT-lie_on_ground-middle-(?).F	then,There was a pile of bones from his fish on the leaf.,,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""PL"": ""plural"", ""CH"": ""change of state"", ""COMIT"": ""comitative""}"
jama1261,12_Maiko,49,jama1261a-12_Maiko-a49,Tokomakane ahi.,to-ka-ma-kane	ahi,away-go-back-(?).M	then,He went home.,,jama1261a,WORD_ALIGNED,{}
jama1261,12_Maiko,50,jama1261a-12_Maiko-a50,"Tokome, towinamakane ahi.",to-ka-me	to-wina-ma-kane	ahi,away-go-back.M	away-lie_in_hammock-back-(?).M	then,He went home and lay in his hammock.,,jama1261a,WORD_ALIGNED,{}
jama1261,12_Maiko,51,jama1261a-12_Maiko-a51,Otamara owa te mari na te.,o-tama-ra	owa	tee	mari	na	tee,1SG.S-be_many-NEG.F	1SG.O	2PL.S	offer_a_feast_to	AUX.F	2PL.S,"""You made a feast for me by myself.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""NEG"": ""negative"", ""PL"": ""plural"", ""AUX"": ""auxiliary""}"
jama1261,12_Maiko,52,jama1261a-12_Maiko-a52,Owa nima te nibe.,owa	ni-ma	tee	na-be,1SG	AUX.NOM-like	2PL.S	AUX-IMMED.F,"""Now I will do the same for you.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""AUX"": ""auxiliary"", ""NOM"": ""nominative"", ""PL"": ""plural"", ""IMMED"": ""immediate""}"
jama1261,12_Maiko,53,jama1261a-12_Maiko-a53,Owa nima te naba te.,owa	ni-ma	tee	na-haba	tee,1SG	AUX.NOM-like	2PL.S	AUX-FUT.F	2PL.S,"""You will be just like me.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""AUX"": ""auxiliary"", ""NOM"": ""nominative"", ""PL"": ""plural"", ""FUT"": ""future""}"
jama1261,12_Maiko,54,jama1261a-12_Maiko-a54,Otamara owa te katoma te.,o-tama-ra	owa	tee	katoma	tee,1SG.S-be_many-NEG.F	1SG	2PL.S	attack.F	2PL.S,"""You attacked me when I was alone.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""NEG"": ""negative"", ""PL"": ""plural""}"
jama1261,12_Maiko,55,jama1261a-12_Maiko-a55,Tokomakane ahi.,to-ka-ma-kane	ahi,away-go-back-(?).M	then,He went home.,,jama1261a,WORD_ALIGNED,{}
jama1261,12_Maiko,56,jama1261a-12_Maiko-a56,"Towiname, me towakatasa me nowati ya nakarifa tonake, nakarifa tonake nakarifa kakame yama ware, nakarifa ware, hisiri ya one kawitare hikawarikimamake, aba me me tisa na me kamemetemoneni.",to-wina-me	me	to-ka-ka-tasa	me	nowati	ya	nakarifa	to-na-ke	nakarifa	to-na-ke	nakarifa	ka-ka-me	yama	waa-re	nakarifa	waa-re	hisiri	ya	one	ka-ita-re	hi-ka-waa-ri-kima-make	aba	me	me	tisa	na	me	ka-ma-hemete-mone-ni,away-lie_in_hammock-back.M	3PL.S	away-COMIT-go-again.F	3PL.POSS	after	ADJU	taro.sp(F)	away-CAUS-go.M	taro.sp(F)	away-CAUS-go.M	taro.sp(F)	COMIT-come-back.M	thing(F)	cook-raised_surface	taro.sp(F)	cook-raised_surface	basket(F)	ADJU	other.F	COMIT-sit-raised_surface	OC-COMIT-cook-raised_surface-two-following	fish(M)	3PL.O	3PL.S	shoot_with_arrow	AUX.F	3PL.S	come-back-FP.N.F-REP.F-BKG.F,"He went home and lay in his hammock. The two of them went out into the forest again. After they left, he went and got nakarifa taro in the garden. He brought back the taro, and cooked it. After he cooked the taro, he put it in a basket. He cooked some more. They speared fish, and came back.",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""COMIT"": ""comitative"", ""POSS"": ""possessor/possessor marker"", ""ADJU"": ""adjunct"", ""CAUS"": ""causative"", ""OC"": ""O-construction marker"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""BKG"": ""backgrounding""}"
jama1261,12_Maiko,57,jama1261a-12_Maiko-a57,"Me kakama me, me ka yibote me katomamarawabani mati.",me	ka-ka-ma	me	me	ka	yibote	me	katoma-ma-rawa-haba-ni	mati,3PL.S	COMIT-come-back.F	3PL.S	3PL	POSS	wife(F)	3PL.S	attack-back-FPL-FUT.F-IP.N.F	3PL.S,They came back. They were angry with their wives.,,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""COMIT"": ""comitative"", ""POSS"": ""possessor/possessor marker"", ""FPL"": ""feminine and plural"", ""FUT"": ""future"", ""IP"": ""immediate past""}"
jama1261,12_Maiko,58,jama1261a-12_Maiko-a58,"Yamata me wawasi nofa me ya ota tataba tohine, ota fimirimakoni.",yamata	me	wa-wasi	nofa	me	ya	otaa	ta-taba	to-ha-ne	otaa	fimi-ra-makoni,food(F)	3PL.S	DU.P-cook	recently.F	3PL	ADJU	1EX.S	DU.P-be_together	CH-AUX-CONT.F	1EX.S	be_hungry-NEG-for_this_reason.F,"""We are with women who don't prepare food, we are hungry.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""DU"": ""dual"", ""ADJU"": ""adjunct"", ""EX"": ""exclusive"", ""CH"": ""change of state"", ""AUX"": ""auxiliary"", ""CONT"": ""continuative"", ""NEG"": ""negative""}"
jama1261,12_Maiko,59,jama1261a-12_Maiko-a59,Ota ni yamata me wawasi nofara me ama me ati nemetemoneni.,otaa	ni	yamata	me	wa-wasi	nofa-ra	me	ama	me	ati	na-hemete-mone-ni,1EX	to	food(F)	3PL.S	DU.P-cook	recently-NEG.F	3PL.S	SEC	3PL.S	say	AUX-FP.N.F-REP.F-BKG.F,"""They don't prepare food for us,"" they said.",,jama1261a,WORD_ALIGNED,"{""EX"": ""exclusive"", ""PL"": ""plural"", ""DU"": ""dual"", ""NEG"": ""negative"", ""SEC"": ""secondary verb"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""BKG"": ""backgrounding""}"
jama1261,12_Maiko,60,jama1261a-12_Maiko-a60,Yama te kakatomahi.,yama	tee	ka-katoma-hi,thing(F)	2PL.S	COMIT-look_at-IMP.F,"""Wait a little.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""COMIT"": ""comitative"", ""IMP"": ""imperative""}"
jama1261,12_Maiko,61,jama1261a-12_Maiko-a61,Te ka abise tera wati kane teni ati nemetemoneni.,tee	ka	abise	tera	wati	ka-ne	tee-ni	ati	na-hemete-mone-ni,2PL	POSS	uncle(M)	2PL.O	plan_against	COMIT-AUX.M	2PL.O-BKG.F	say	AUX-FP.N.F-REP.F-BKG.F,"""Your uncle is planning something for you,"" she said.",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""POSS"": ""possessor/possessor marker"", ""COMIT"": ""comitative"", ""AUX"": ""auxiliary"", ""BKG"": ""backgrounding"", ""FP"": ""far past"", ""REP"": ""reported""}"
jama1261,12_Maiko,62,jama1261a-12_Maiko-a62,Yama te kababone yoro karine ha.,yama	tee	kaba-habone	yoro	ka--ri-ne	haa,thing(F)	2PL.S	eat-INT.F	stand	COMIT--raised_surface-CONT.F	DEM,"""There are two pots of food for you to eat there.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""INT"": ""intentive"", ""COMIT"": ""comitative"", ""CONT"": ""continuative"", ""DEM"": ""demonstrative""}"
jama1261,12_Maiko,63,jama1261a-12_Maiko-a63,Te ka yibote te katomarawarima na.,tee	ka	yibote	tee	katoma-rawa-rima	na,2PL	POSS	wife(F)	2PL.S	attack-FPL-NEG.IMP.F	AUX,"""Don't criticize your wives.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""POSS"": ""possessor/possessor marker"", ""FPL"": ""feminine and plural"", ""NEG"": ""negative"", ""IMP"": ""imperative"", ""AUX"": ""auxiliary""}"
jama1261,12_Maiko,64,jama1261a-12_Maiko-a64,Yamata yoro karine haro ati nematamonane.,yamata	yoro	ka--ri-ne	haaro	ati	na-himata-mona-ne,food(F)	stand	COMIT--raised_surface-CONT.F	that_one.F	say	AUX-FP.N.M-REP.M-BKG.M,"""There are two pots of food there,"" he said.",,jama1261a,WORD_ALIGNED,"{""COMIT"": ""comitative"", ""CONT"": ""continuative"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""BKG"": ""backgrounding""}"
jama1261,12_Maiko,65,jama1261a-12_Maiko-a65,Otamara owa te mari na te.,o-tama-ra	owa	tee	mari	na	tee,1SG.S-be_many-NEG.F	1SG.O	2PL.S	offer_a_feast_to	AUX.F	2PL.S,"""You gave me a feast when I was alone.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""NEG"": ""negative"", ""PL"": ""plural"", ""AUX"": ""auxiliary""}"
jama1261,12_Maiko,66,jama1261a-12_Maiko-a66,Owa owa owa nima te nahi.,owa	owa	owa	ni-ma	tee	na-hi,1SG	1SG	1SG	AUX.NOM-like	2PL.S	AUX-IMP.F,"""Now I have done the same to you.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""AUX"": ""auxiliary"", ""NOM"": ""nominative"", ""PL"": ""plural"", ""IMP"": ""imperative""}"
jama1261,12_Maiko,67,jama1261a-12_Maiko-a67,Te tonafiyohi.,tee	to-na-fiyo-hi,2PL.S	CH-CAUS-be_all_gone-IMP.F,"""Eat it all.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""CH"": ""change of state"", ""CAUS"": ""causative"", ""IMP"": ""imperative""}"
jama1261,12_Maiko,68,jama1261a-12_Maiko-a68,"Faya, nakarifa me, nakarifa me kabemetemone.",faya	nakarifa	me	nakarifa	me	kaba-hemete-mone,so	taro.sp(F)	3PL	taro.sp(F)	3PL.S	eat-FP.N.F-REP.F,So they ate the taro.,,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""FP"": ""far past"", ""REP"": ""reported""}"
jama1261,12_Maiko,69,jama1261a-12_Maiko-a69,Nakarifa me kaba me akarikimemetemone me ama fahi.,nakarifa	me	kaba	me	akara-kima-hemete-mone	me	ama	fahi,taro.sp(F)	3PL.S	eat.F	3PL.S	be_satiated-two-FP.N.F-REP.F	3PL.S	SEC	then,"They ate the taro, and they were full.",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""FP"": ""far past"", ""REP"": ""reported"", ""SEC"": ""secondary verb""}"
jama1261,12_Maiko,70,jama1261a-12_Maiko-a70,Me nabati tokaremetemoneke fa mati fe me mari na mati.,me	nabati	to-ka-ra-hemete-mone-ke	faa	mati	fee	me	mari	na	mati,3PL.POSS	stomach	away-go-NEG-FP.N.F-REP.F-DECL.F	that	3PL	3SG.O	3PL.S	offer_a_feast_to	AUX.F	3PL.S,"Their stomachs didn't stretch, the ones who had given a feast to him.",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""POSS"": ""possessor/possessor marker"", ""NEG"": ""negative"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative"", ""SG"": ""singular"", ""AUX"": ""auxiliary""}"
jama1261,12_Maiko,71,jama1261a-12_Maiko-a71,Abise ota akarini.,abise	otaa	akara-ni,uncle(M)	1EX.S	be_satiated-BKG.F,"""Uncle, we are full.""",,jama1261a,WORD_ALIGNED,"{""EX"": ""exclusive"", ""BKG"": ""backgrounding""}"
jama1261,12_Maiko,72,jama1261a-12_Maiko-a72,Nakarifa hasi nini.,nakarifa	hasi	na-ni,taro.sp(F)	be_left	AUX-BKG.F,"""There is taro left over.""",,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliary"", ""BKG"": ""backgrounding""}"
jama1261,12_Maiko,73,jama1261a-12_Maiko-a73,Te kabamakebanani.,tee	kaba-maki-habana-ni,2PL.S	eat-following-FUT.F-BKG.F,"""You can eat more later.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""FUT"": ""future"", ""BKG"": ""backgrounding""}"
jama1261,12_Maiko,74,jama1261a-12_Maiko-a74,Te yoro kare mata.,tee	yoro	ka--re	mata,2PL.S	put_in_place	COMIT--raised_surface	for_now,"""Leave the two pots of food there for now.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""COMIT"": ""comitative""}"
jama1261,12_Maiko,75,jama1261a-12_Maiko-a75,Nakarifa me yoro hikanare me hikabamakitasemetemone fare ati nima.,nakarifa	me	yoro	hi-ka-na-re	me	hi-kaba-maki-tasa-hemete-mone	fare	ati	ni-ma,taro.sp(F)	3PL.S	put_in_place	OC-COMIT-AUX-raised_surface	3PL.S	OC-eat-following-again-FP.N.F-REP.F	same.M	voice	AUX.NOM-like,"They left the two pots of taro, and they ate more later, just as he had said.",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""OC"": ""O-construction marker"", ""COMIT"": ""comitative"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""NOM"": ""nominative""}"
jama1261,12_Maiko,76,jama1261a-12_Maiko-a76,"Nakarifa me hikaba, me sa hinakosemetemone.",nakarifa	me	hi-kaba	me	saa	hi-na-kosa-hemete-mone,taro.sp(F)	3PL.S	OC-eat.F	3PL.S	leave_off	OC-AUX-middle-FP.N.F-REP.F,"They ate some taro, and left some.",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""OC"": ""O-construction marker"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported""}"
jama1261,12_Maiko,77,jama1261a-12_Maiko-a77,"Faya me, fa me ki na me, Maiko fati fame toke, tokatase, faya tokatasematamonane, tokatase fati famahari.",faya	me	faha	me	kii	na	me	Maiko	fati	fame	to-ke	to-ka-tase	faya	to-ka-tasa-himata-mona-ne	to-ka-tase	fati	fama-haari,so	3PL	water(F)	3PL.S	look_at	AUX.F	3PL.S	Maiko(M)	3SG.POSS.wife(F)	be_with.M	away-go.M	away-go-again.M	so	away-go-again-FP.N.M-REP.M-BKG.M	away-go-again.M	3SG.POSS.wife(F)	be_with-IP.E.M,They went fishing. Maiko went into the forest with his wife.,,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliary"", ""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""FP"": ""far past"", ""REP"": ""reported"", ""BKG"": ""backgrounding"", ""IP"": ""immediate past""}"
jama1261,12_Maiko,78,jama1261a-12_Maiko-a78,E fama.,ee	fama,1IN.S	be_two,"""Let's go together.""",,jama1261a,WORD_ALIGNED,"{""IN"": ""inclusive""}"
jama1261,12_Maiko,79,jama1261a-12_Maiko-a79,"Aba me, fa koro obe.",aba	me	faha	koro	o--be,fish(M)	3PL	water(F)	throw_something_on	1SG.S--IMMED.F,"""I'm going to fish.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""SG"": ""singular"", ""IMMED"": ""immediate""}"
jama1261,12_Maiko,80,jama1261a-12_Maiko-a80,Owa tekatomibe.,owa	ti-ka-katoma-be,1SG.O	2SG.S-COMIT-look_at-IMMED.F,"""You watch me.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""COMIT"": ""comitative"", ""IMMED"": ""immediate""}"
jama1261,12_Maiko,81,jama1261a-12_Maiko-a81,Faya me towakemetemoneheni.,faya	me	to-ka-ka-hemete-mone-he-ni,so	3PL.S	away-COMIT-go-FP.N.F-REP.F-DU.P-BKG.F,So they went.,,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""COMIT"": ""comitative"", ""FP"": ""far past"", ""REP"": ""reported"", ""DU"": ""dual"", ""BKG"": ""backgrounding""}"
jama1261,12_Maiko,82,jama1261a-12_Maiko-a82,"Me towaka me, Maiko fa koro ne wematamona amaka.",me	to-ka-ka	me	Maiko	faha	koro	ne	waa-himata-mona	ama-ka,3PL.S	away-COMIT-go.F	3PL.S	Maiko(M)	water(F)	throw_something_on	AUX.M	stand-FP.N.M-REP.M	SEC-DECL.M,"The two of them went. Maiko was standing, fishing.",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""COMIT"": ""comitative"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""SEC"": ""secondary verb"", ""DECL"": ""declarative""}"
jama1261,12_Maiko,83,jama1261a-12_Maiko-a83,"We, fati ati yana nemetemonehe.",wee	fati	ati	yana	na-hemete-mone-he,stand.M	3SG.POSS.wife(F)	voice	start	AUX-FP.N.F-REP.F-DU.P,"He was standing there, and his wife spoke.",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""DU"": ""dual""}"
jama1261,12_Maiko,84,jama1261a-12_Maiko-a84,Maiko Maiko.,Maiko	Maiko,Maiko(M)	Maiko(M),"""Maiko, Maiko.""",,jama1261a,WORD_ALIGNED,{}
jama1261,12_Maiko,85,jama1261a-12_Maiko-a85,Haa; ati nematamonaka.,haa	ati	na-himata-mona-ka,huh?	say	AUX-FP.N.M-REP.M-DECL.M,"""What?"" he said.",,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,12_Maiko,86,jama1261a-12_Maiko-a86,Maiko mi nima oni ati nemetemonehe.,Maiko	mii	nima	o--ni	ati	na-hemete-mone-he,Maiko(M)	defecate	want	1SG.S--BKG.F	say	AUX-FP.N.F-REP.F-DU.P,"""Maiko, I need to defecate,"" she said.",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""BKG"": ""backgrounding"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""DU"": ""dual""}"
jama1261,12_Maiko,87,jama1261a-12_Maiko-a87,Mi tiwiti.,mii	ti--witi,defecate	2SG.S--out,"""Go and defecate.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular""}"
jama1261,12_Maiko,88,jama1261a-12_Maiko-a88,Fa koro osa o.,faha	koro	o--saa	o,water(F)	throw	1SG.S--still	1SG.S,"""I am continuing to fish.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular""}"
jama1261,12_Maiko,89,jama1261a-12_Maiko-a89,Aba me tisa nematamonahane.,aba	me	tisa	na-himata-mona-ha-ne,fish(M)	3PL.O	shoot_with_arrow	AUX-FP.N.M-REP.M-DU.P-BKG.M,He speared fish.,,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""DU"": ""dual"", ""BKG"": ""backgrounding""}"
jama1261,12_Maiko,90,jama1261a-12_Maiko-a90,"Aba me tisa ne, fati mi nabone toka maka towasiwitiemetemoneke, makanoho ehene kawenoho.",aba	me	tisa	ne	fati	mii	na-habone	to-ka	maka	to-wasi-witi-hemete-mone-ke	maka-no-ho	ehene	ka-waa-hino-ho,fish(M)	3PL.O	shoot_with_arrow	AUX.M	3SG.POSS.wife(F)	defecate	AUX-INT.F	away-go.F	monster(M)	away-find-out-FP.N.F-REP.F-DECL.F	monster(M)-IP.N.M-DU.P	victim_of.M	COMIT-stand-IP.N.M-DU.P,He was spearing fish. His wife went to defecate. She came upon the monster. She was standing with the kill of the monster without knowing it.,,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliary"", ""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""INT"": ""intentive"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative"", ""IP"": ""immediate past"", ""DU"": ""dual"", ""COMIT"": ""comitative""}"
jama1261,12_Maiko,91,jama1261a-12_Maiko-a91,Maka yana ne tokematamona amane ahi.,maka	yana	ne	to-ka-himata-mona	ama-ne	ahi,monster(M)	start	AUX.M	away-go-FP.N.M-REP.M	SEC-BKG.M	then,The monster flew away.,,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""SEC"": ""secondary verb"", ""BKG"": ""backgrounding""}"
jama1261,12_Maiko,92,jama1261a-12_Maiko-a92,"Bato abowi home abowi kakatoma mi towitia kama, Maiko, Maiko bani bani abeno home ahi ati nemetemonehe.",bato	abohi	home	abohi	ka-katoma	mii	to--witia	ka-ma	Maiko	Maiko	bani	bani	ahaba-hino	home	ahi	ati	na-hemete-mone-he,deer(M)	dead_body	lie_on_ground.M	dead_body	COMIT-look_at.F	defecate	away--out.F	come-back.F	Maiko(M)	Maiko(M)	animal(M)	animal(M)	die-IP.N.M	lie_on_ground.NOM.M	there	say	AUX-FP.N.F-REP.F-DU.P,"There was a dead deer on the ground, and she looked at it. She defecated and then came back. ""Maiko, Maiko, there is a dead animal there on the ground,"" she said.",,jama1261a,WORD_ALIGNED,"{""COMIT"": ""comitative"", ""IP"": ""immediate past"", ""NOM"": ""nominative"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""DU"": ""dual""}"
